config,fk_diff_pos_mm,fk_diff_rot_deg,fk_ours_ms,fk_rdk_ms,ik_pieper_pos_mm,ik_pieper_rot_arcsec,ik_pieper_n_sols,ik_pieper_ms,ik_dls_pos_mm,ik_dls_rot_arcsec,ik_dls_n_sols,ik_dls_ms,ik_lm_pos_mm,ik_lm_rot_arcsec,ik_lm_n_sols,ik_lm_ms,ik_sdls_pos_mm,ik_sdls_rot_arcsec,ik_sdls_n_sols,ik_sdls_ms,ik_bfgs_pos_mm,ik_bfgs_rot_arcsec,ik_bfgs_n_sols,ik_bfgs_ms,ik_robodk_pos_mm,ik_robodk_rot_arcsec,ik_robodk_n_sols,ik_robodk_ms
rand_025,1.3330963383348915e-13,0.0,0.260000117123127,0.38590002804994583,1.1718571004216928e-13,0.0,6,0.49289967864751816,0.06373973289972124,62.49331728441965,1,1.9370000809431076,0.06403799186616885,56.66362009755771,1,2.1101003512740135,0.06423474712238252,56.04085824067684,1,2.782600000500679,0.20921450689571958,35.053536504447244,1,24.69590026885271,1.124365124090473e-12,0.0,1,0.5559995770454407
rand_026,5.684341886080802e-14,0.0,0.11090002954006195,0.3512995317578316,1.1718571004216928e-13,0.00434670577101264,2,0.1629004254937172,0.04869412558389059,93.36533126423556,1,1.0197004303336143,0.04885611759505636,93.61507635715206,1,0.9209001436829567,0.048982387234695085,99.87407379942026,1,1.303199678659439,0.27105691568593354,47.15128740488241,1,26.1595007032156,6.961868572213853e-14,0.0,1,0.6980001926422119
rand_027,1.10990323433763e-13,0.0,0.2553993836045265,0.4857005551457405,7.280896430443987e-14,0.0,4,0.42240042239427567,0.005304281341824319,20.811048573143403,1,1.9894000142812729,0.00518650224014988,8.865205257316925,1,2.1858997642993927,0.005110809515630575,6.1814267265015435,1,4.78610023856163,0.41666423599562896,77.24123975548183,1,82.37100020051003,3.0774363012158145e-11,0.0,1,0.7527992129325867
rand_028,1.1718571004216928e-13,1.7075472925031877e-06,0.21860003471374512,0.5194004625082016,1.302446348448666e-13,0.00434670577101264,8,0.959799624979496,0.024564236452462897,125.70574701474547,1,1.9413996487855911,0.024428185159655637,38.01291622760452,1,2.1039005368947983,0.025876471509911386,4.492954921370278,1,1.897900365293026,0.2702121218362805,108.34282870462519,1,26.970000006258488,5.712692894303979e-13,0.006147170253011476,1,0.6319992244243622
rand_029,1.797546735911271e-13,0.0,0.11720042675733566,0.2720002084970474,1.797546735911271e-13,0.0,4,0.2658003941178322,0.09386689922178623,31.35349953999357,1,1.359499990940094,0.09448021223979229,30.095483999632314,1,1.0056998580694199,0.0948666834479824,31.463553115311157,1,1.1052004992961884,0.024453993805119985,6.375697291674426,1,18.691900186240673,2.7847474288855413e-13,0.0,1,0.8793007582426071
rand_030,1.214175959108492e-13,0.0,0.23570004850625992,0.3459993749856949,6.312243475154222e-13,0.0,4,0.2804994583129883,0.13150574663735154,16.840596724509602,1,1.6662999987602234,0.13158285746715198,17.038571556972165,1,1.7876997590065002,0.1316786196591234,17.63520136770719,1,1.9811000674962997,0.4226186874628209,95.25627151664267,1,19.953500479459763,7.877737034240908e-13,0.0,1,0.5621006712317467
rand_031,2.604892696897332e-13,0.0,0.3476003184914589,0.9094998240470886,3.457650183405701e-13,0.0,4,0.45370031148195267,0.44563843956823973,79.83036692318807,1,3.213200718164444,0.4641402400694295,17.61824572745188,1,1.650400459766388,0.06775529402135852,6.108960560510279,1,2.8711995109915733,0.49629441090949855,18.686357178460252,1,25.42740013450384,3.893670461717126e-12,0.0,1,0.516899861395359
rand_032,1.7053025658242404e-13,0.0,0.12240000069141388,0.28040073812007904,1.1718571004216928e-13,0.0,4,0.21959934383630753,0.0006607207104629885,1.78415196630365,1,1.3715000823140144,0.0006644089943871267,0.3330268843814017,1,2.5588003918528557,0.0003610591329155374,0.41954155512026986,1,4.485600627958775,0.4995409681458193,203.614399893471,1,19.721100106835365,2.604892696897332e-13,0.0,1,0.48399996012449265
rand_033,1.1718571004216928e-13,0.0,0.1852000132203102,0.30819978564977646,2.7847474288855413e-13,0.006147170253011476,4,0.3307005390524864,0.10451676492875842,29.303726324366867,1,2.0249001681804657,0.10487297523995175,17.746928434177267,1,1.7869994044303894,0.10498519742574455,17.186273285757686,1,2.118299715220928,0.031090271242749355,4.5894955894430645,1,18.44470016658306,9.910988736784643e-13,0.0,1,1.4466000720858574
rand_034,3.256115871121665e-14,0.0,0.27170032262802124,0.4543997347354889,3.7057375295732124e-13,0.0,6,0.4885997623205185,0.03676992938404556,24.95906199209121,1,1.8401006236672401,0.03752902767651104,17.066848553344656,1,2.4977000430226326,0.03803387001209529,15.563781691907753,1,2.4910997599363327,0.4309872474868637,50.998366105138615,1,46.2982002645731,2.1331761547042703e-11,0.0,1,0.5270997062325478
